일자,년,월,일,요일,휴일전날,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,식사가능자수,중식계,석식계,중식참여율,석식참여율,체감온도(중식),불쾌지수(중식),우산(중식),체감온도(석식),불쾌지수(석식),우산(석식),코로나신규확진자,거리두기단계
2020-07-31,2020,7,31,4,0,2997,496,261,0,125,2115,477,231,0.225531914893617,0.10921985815602837,30.9,80,0,30.9,80,0,0,1.0
2020-08-03,2020,8,3,0,0,2989,494,155,446,115,2225,1033,440,0.4642696629213483,0.19775280898876405,31.4,80,0,31.4,80,0,0,1.0
2020-08-04,2020,8,4,1,0,2989,464,172,463,115,2238,776,446,0.34673815907059874,0.19928507596067918,32.6,82,0,32.6,82,0,0,1.0
2020-08-05,2020,8,5,2,0,2989,490,182,7,115,2202,720,337,0.32697547683923706,0.1530426884650318,30.8,80,1,30.8,80,1,0,1.0
2020-08-06,2020,8,6,3,0,2989,482,218,364,109,2180,763,373,0.35,0.17110091743119266,29.1,78,1,29.1,78,1,0,1.0
2020-08-07,2020,8,7,4,0,2989,605,239,1,142,2003,476,261,0.23764353469795307,0.13030454318522217,28.9,78,1,28.9,78,1,0,1.0
2020-08-10,2020,8,10,0,0,2989,476,191,548,95,2227,1011,520,0.4539739559946116,0.23349797934440952,29.2,79,1,29.2,79,1,0,1.0
2020-08-11,2020,8,11,1,0,2989,456,188,465,102,2243,805,342,0.3588943379402586,0.15247436469014714,29.9,79,1,29.9,79,1,0,1.0
2020-08-12,2020,8,12,2,0,2989,449,213,12,111,2216,701,337,0.31633574007220217,0.15207581227436823,31.0,81,1,31.0,81,1,0,1.0
2020-08-13,2020,8,13,3,0,2989,504,245,353,112,2128,594,270,0.2791353383458647,0.12687969924812031,33.4,83,0,33.4,83,0,0,1.0
2020-08-14,2020,8,14,4,1,2989,644,256,1,116,1973,477,212,0.2417638114546376,0.10745058286872783,33.6,83,0,33.6,83,0,0,1.0
2020-08-18,2020,8,18,1,0,2989,469,195,534,105,2220,971,501,0.43738738738738736,0.22567567567567567,34.7,83,0,34.7,83,0,0,1.0
2020-08-19,2020,8,19,2,0,2989,420,227,10,126,2216,801,375,0.36146209386281586,0.16922382671480143,34.7,82,0,34.7,82,0,0,1.0
2020-08-20,2020,8,20,3,0,2989,390,232,477,125,2242,749,433,0.33407671721677074,0.19313113291703835,35.2,82,0,35.2,82,0,0,1.0
2020-08-21,2020,8,21,4,0,2989,497,249,0,149,2094,514,240,0.2454632282712512,0.11461318051575932,32.2,80,0,32.2,80,0,1,1.0
2020-08-24,2020,8,24,0,0,2989,302,185,683,249,2253,1178,608,0.5228584110075455,0.2698624056813138,33.0,80,0,33.0,80,0,0,1.0
2020-08-25,2020,8,25,1,0,2989,219,190,757,285,2295,1046,632,0.45577342047930286,0.27538126361655774,33.7,82,0,33.7,82,0,0,1.0
2020-08-26,2020,8,26,2,0,2989,215,197,2,363,2214,897,495,0.4051490514905149,0.22357723577235772,32.8,81,1,32.8,81,1,0,1.0
2020-08-27,2020,8,27,3,0,2989,205,211,575,316,2257,963,522,0.4266725742135578,0.23128046078865752,32.6,82,0,32.6,82,0,0,1.0
2020-08-28,2020,8,28,4,0,2989,320,230,0,297,2142,784,354,0.3660130718954248,0.16526610644257703,30.1,79,0,30.1,79,0,0,1.0
2020-08-31,2020,8,31,0,0,2989,183,163,648,464,2179,1243,649,0.5704451583295089,0.29784304726938965,31.8,80,0,31.8,80,0,0,1.0
2020-09-01,2020,9,1,1,0,3132,73,111,630,527,2421,1021,497,0.42172655927302766,0.20528707145807518,30.8,78,0,30.8,78,0,0,1.0
2020-09-02,2020,9,2,2,0,3132,78,155,0,522,2377,1006,390,0.4232225494320572,0.16407236011779555,28.6,77,1,28.6,77,1,0,1.0
2020-09-03,2020,9,3,3,0,3132,119,195,531,511,2307,924,445,0.40052015604681407,0.1928912006935414,30.6,76,0,30.6,76,0,0,1.0
2020-09-04,2020,9,4,4,0,3132,208,221,3,462,2241,746,341,0.33288710397144133,0.15216421240517625,29.6,76,0,29.6,76,0,1,1.0
2020-09-07,2020,9,7,0,0,3132,122,163,774,439,2408,1186,603,0.4925249169435216,0.2504152823920266,23.2,68,1,23.2,68,1,0,1.0
2020-09-08,2020,9,8,1,0,3132,91,173,730,441,2427,986,478,0.40626287597857436,0.1969509682735888,29.2,76,0,29.2,76,0,0,1.0
2020-09-09,2020,9,9,2,0,3132,102,180,3,424,2426,965,374,0.39777411376751853,0.15416323165704865,27.2,73,0,27.2,73,0,0,1.0
2020-09-10,2020,9,10,3,0,3132,106,220,600,430,2376,881,514,0.3707912457912458,0.21632996632996632,27.8,74,0,27.8,74,0,0,1.0
2020-09-11,2020,9,11,4,0,3132,211,259,2,376,2286,661,287,0.2891513560804899,0.12554680664916884,25.9,72,1,25.9,72,1,0,1.0
2020-09-14,2020,9,14,0,0,3132,102,188,725,368,2474,1191,547,0.48140662894098624,0.22109943411479385,27.9,73,0,27.9,73,0,0,1.0
2020-09-15,2020,9,15,1,0,3132,79,209,676,422,2422,855,421,0.35301403798513625,0.17382328654004955,29.1,75,0,29.1,75,0,0,1.0
2020-09-16,2020,9,16,2,0,3132,72,229,0,361,2470,953,362,0.38582995951417004,0.1465587044534413,23.8,69,0,23.8,69,0,0,1.0
2020-09-17,2020,9,17,3,0,3132,84,245,588,368,2435,797,504,0.3273100616016427,0.20698151950718685,25.0,71,1,25.0,71,1,0,1.0
2020-09-18,2020,9,18,4,0,3132,241,281,1,310,2300,570,256,0.24782608695652175,0.11130434782608696,23.1,67,0,23.1,67,0,0,1.0
2020-09-21,2020,9,21,0,0,3132,105,210,742,354,2463,1176,616,0.4774665042630938,0.2501015022330491,24.6,68,0,24.6,68,0,0,1.0
2020-09-22,2020,9,22,1,0,3132,99,224,600,342,2467,908,384,0.36805837049047424,0.15565464126469397,21.6,65,0,21.6,65,0,0,1.0
2020-09-23,2020,9,23,2,0,3132,88,234,1,345,2465,970,412,0.3935091277890467,0.16713995943204868,23.4,68,0,23.4,68,0,0,1.0
2020-09-24,2020,9,24,3,0,3132,102,262,505,314,2454,739,392,0.30114099429502855,0.15973920130399347,24.8,69,0,24.8,69,0,0,1.0
2020-09-25,2020,9,25,4,0,3132,237,287,1,265,2343,540,230,0.23047375160051217,0.09816474605207,26.7,71,0,26.7,71,0,0,1.0
2020-09-28,2020,9,28,0,1,3132,985,188,81,142,1817,358,165,0.19702806824435884,0.09080902586681343,24.3,68,0,24.3,68,0,0,1.0
2020-10-05,2020,10,5,0,0,3008,91,131,825,292,2494,1252,595,0.5020048115477145,0.23857257417802727,20.7,63,0,20.7,63,0,0,1.0
2020-10-06,2020,10,6,1,0,3008,64,183,804,279,2482,977,545,0.3936341659951652,0.21958098307816276,22.3,64,0,22.3,64,0,0,1.0
2020-10-07,2020,10,7,2,0,3008,54,232,6,292,2430,880,547,0.36213991769547327,0.22510288065843623,22.8,65,0,22.8,65,0,0,1.0
2020-10-08,2020,10,8,3,1,3008,88,225,734,249,2446,923,345,0.3773507767784137,0.1410466067048242,23.3,66,0,23.3,66,0,0,1.0
2020-10-12,2020,10,12,0,0,3008,105,215,555,221,2467,1096,466,0.44426428860964734,0.1888933927847588,24.7,68,0,24.7,68,0,0,1.0
2020-10-13,2020,10,13,1,0,3008,72,248,534,188,2500,839,420,0.3356,0.168,21.9,63,0,21.9,63,0,0,1.0
2020-10-14,2020,10,14,2,0,3008,68,267,3,171,2502,797,382,0.31854516386890486,0.15267785771382894,20.4,62,0,20.4,62,0,0,1.0
2020-10-15,2020,10,15,3,0,3008,97,269,898,175,2467,793,400,0.32144304823672476,0.16214025131738954,21.5,62,0,21.5,62,0,0,1.0
2020-10-16,2020,10,16,4,0,3008,180,270,4,180,2378,660,436,0.27754415475189237,0.18334735071488645,17.7,59,0,17.7,59,0,0,1.0
2020-10-19,2020,10,19,0,0,3008,143,211,588,135,2519,1035,457,0.4108773322747122,0.1814211988884478,21.6,64,0,21.6,64,0,1,1.0
2020-10-20,2020,10,20,1,0,3008,84,241,518,144,2539,851,372,0.33517132729421034,0.14651437573847972,21.6,63,0,21.6,63,0,0,1.0
2020-10-21,2020,10,21,2,0,3008,107,239,6,160,2502,887,336,0.3545163868904876,0.1342925659472422,19.8,61,0,19.8,61,0,0,1.0
2020-10-22,2020,10,22,3,0,3008,116,271,791,162,2459,799,423,0.32492883285888574,0.17202114680764538,18.1,60,0,18.1,60,0,0,1.0
2020-10-23,2020,10,23,4,0,3008,223,283,2,135,2367,648,389,0.2737642585551331,0.16434305027460921,17.4,59,0,17.4,59,0,0,1.0
2020-10-26,2020,10,26,0,0,3008,156,228,570,144,2480,1069,444,0.4310483870967742,0.17903225806451614,19.9,62,0,19.9,62,0,0,1.0
2020-10-27,2020,10,27,1,0,3008,105,265,496,136,2502,839,392,0.33533173461231014,0.15667466027178256,19.9,62,0,19.9,62,0,0,1.0
2020-10-28,2020,10,28,2,0,3008,105,287,3,138,2478,791,293,0.3192090395480226,0.11824051654560129,19.0,60,0,19.0,60,0,0,1.0
2020-10-29,2020,10,29,3,0,3008,131,298,418,137,2442,667,388,0.27313677313677315,0.1588861588861589,18.8,60,0,18.8,60,0,0,1.0
2020-10-30,2020,10,30,4,0,3008,340,298,1,107,2263,398,259,0.17587273530711445,0.11444984533804684,19.3,61,0,19.3,61,0,0,1.0
2020-11-02,2020,11,2,0,0,3021,162,213,616,132,2514,1150,498,0.45743834526650756,0.19809069212410502,18.2,59,0,18.2,59,0,0,1.0
2020-11-03,2020,11,3,1,0,3021,100,270,530,107,2544,810,356,0.31839622641509435,0.139937106918239,12.4,55,0,12.4,55,0,0,1.0
2020-11-04,2020,11,4,2,0,3021,112,283,1,123,2503,789,334,0.31522173391929686,0.1334398721534159,13.6,55,0,13.6,55,0,0,1.0
2020-11-05,2020,11,5,3,0,3021,114,306,464,116,2485,596,422,0.2398390342052314,0.16981891348088532,14.9,55,0,14.9,55,0,0,1.0
2020-11-06,2020,11,6,4,0,3021,266,305,1,119,2331,459,276,0.1969111969111969,0.11840411840411841,15.1,55,0,15.1,55,0,0,1.0
2020-11-09,2020,11,9,0,0,3021,144,241,691,131,2505,1076,430,0.4295409181636727,0.17165668662674652,13.2,56,0,13.2,56,0,0,1.0
2020-11-10,2020,11,10,1,0,3021,104,289,526,124,2504,784,335,0.31309904153354634,0.13378594249201278,16.2,57,0,16.2,57,0,0,1.0
2020-11-11,2020,11,11,2,0,3021,105,303,1,115,2498,747,316,0.2990392313851081,0.1265012009607686,14.9,56,0,14.9,56,0,1,1.0
2020-11-12,2020,11,12,3,0,3021,125,308,464,105,2483,678,319,0.2730567861457914,0.12847362062021747,17.0,58,0,17.0,58,0,0,1.0
2020-11-13,2020,11,13,4,0,3021,317,292,0,116,2296,529,226,0.2304006968641115,0.09843205574912892,18.4,59,0,18.4,59,0,0,1.0
2020-11-16,2020,11,16,0,0,3021,164,217,733,128,2512,1068,478,0.4251592356687898,0.19028662420382167,19.2,61,0,19.2,61,0,0,1.0
2020-11-17,2020,11,17,1,0,3021,112,274,691,119,2516,784,406,0.31160572337042924,0.16136724960254373,19.9,62,0,19.9,62,0,0,1.0
2020-11-18,2020,11,18,2,0,3021,93,282,0,123,2523,774,305,0.30677764565992865,0.12088783194609591,21.6,65,0,21.6,65,0,0,1.0
2020-11-19,2020,11,19,3,0,3021,144,277,541,110,2490,653,486,0.26224899598393575,0.19518072289156627,23.4,69,1,23.4,69,1,3,1.0
2020-11-20,2020,11,20,4,0,3021,343,292,0,147,2239,747,220,0.33363108530594016,0.09825815096025012,14.7,56,0,14.7,56,0,1,1.0
2020-11-23,2020,11,23,0,0,3021,198,208,899,261,2354,1292,730,0.5488530161427357,0.31011045029736617,11.3,51,0,11.3,51,0,0,1.0
2020-11-24,2020,11,24,1,0,3021,202,181,878,357,2281,1156,704,0.5067952652345462,0.30863656291100394,12.0,53,0,12.0,53,0,2,1.0
2020-11-25,2020,11,25,2,0,3021,206,191,3,387,2237,1146,0,0.5122932498882432,0.0,14.0,55,0,14.0,55,0,33,1.0
2020-11-26,2020,11,26,3,0,3021,230,219,641,391,2181,1034,606,0.474094452086199,0.27785419532324623,12.8,53,0,12.8,53,0,27,2.0
2020-11-27,2020,11,27,4,0,3021,406,235,2,301,2079,895,303,0.4304954304954305,0.14574314574314573,14.6,55,0,14.6,55,0,1,2.0
2020-11-30,2020,11,30,0,0,3021,253,148,798,345,2275,1273,712,0.5595604395604395,0.312967032967033,9.6,50,0,9.6,50,0,1,2.0
2020-12-01,2020,12,1,1,0,2990,204,161,878,408,2217,1324,685,0.5972034280559314,0.30897609382047814,8.6,50,0,8.6,50,0,1,2.0
2020-12-02,2020,12,2,2,0,2990,223,157,5,398,2212,1188,523,0.5370705244122965,0.2364376130198915,9.9,49,0,9.9,49,0,1,2.0
2020-12-03,2020,12,3,3,0,2990,242,219,667,361,2168,1059,466,0.4884686346863469,0.21494464944649447,9.7,51,0,9.7,51,0,0,2.0
2020-12-04,2020,12,4,4,0,2990,427,233,3,292,2038,858,197,0.4210009813542689,0.09666339548577037,7.7,47,0,7.7,47,0,1,2.0
2020-12-07,2020,12,7,0,0,2990,211,185,941,339,2255,1317,742,0.5840354767184035,0.32904656319290465,10.8,47,0,10.8,47,0,4,2.0
2020-12-08,2020,12,8,1,0,2990,172,182,852,377,2259,1138,679,0.5037627268702966,0.30057547587428063,8.4,47,0,8.4,47,0,9,2.0
2020-12-09,2020,12,9,2,0,2990,199,191,2,419,2181,994,384,0.4557542411737735,0.17606602475928473,7.4,46,0,7.4,46,0,6,2.0
2020-12-10,2020,12,10,3,0,2990,212,229,683,337,2212,975,518,0.4407775768535262,0.23417721518987342,12.0,46,0,12.0,46,0,2,2.0
2020-12-11,2020,12,11,4,0,2990,398,228,0,292,2072,742,334,0.3581081081081081,0.1611969111969112,12.0,51,0,12.0,51,0,5,2.0
2020-12-14,2020,12,14,0,0,2990,221,142,892,336,2291,1329,666,0.5800960279353994,0.29070274989087735,-0.6,41,0,-0.6,41,0,3,2.0
2020-12-15,2020,12,15,1,0,2990,203,179,814,400,2208,1202,633,0.5443840579710145,0.2866847826086957,-0.6,41,0,-0.6,41,0,0,2.0
2020-12-16,2020,12,16,2,0,2990,195,187,1,359,2249,1135,450,0.5046687416629613,0.20008892841262785,2.1,42,0,2.1,42,0,1,2.0
2020-12-17,2020,12,17,3,0,2990,226,184,653,334,2246,1096,438,0.4879786286731968,0.195013357079252,3.4,42,0,3.4,42,0,2,2.0
2020-12-18,2020,12,18,4,0,2990,403,196,1,307,2084,917,274,0.44001919385796545,0.13147792706333974,6.7,45,0,6.7,45,0,3,2.0
2020-12-21,2020,12,21,0,0,2990,248,153,526,339,2250,1256,327,0.5582222222222222,0.14533333333333334,6.0,44,0,6.0,44,0,1,2.0
2020-12-22,2020,12,22,1,0,2990,270,171,362,330,2219,984,319,0.4434429923388914,0.1437584497521406,7.3,44,0,7.3,44,0,1,2.0
2020-12-23,2020,12,23,2,0,2990,402,193,5,324,2071,768,354,0.37083534524384354,0.17093191694833415,9.7,41,0,9.7,41,0,4,2.0
2020-12-24,2020,12,24,3,1,2990,777,160,24,273,1780,591,131,0.33202247191011236,0.07359550561797752,11.4,49,0,11.4,49,0,5,2.0
2021-01-04,2021,1,4,0,0,2983,92,91,490,340,2460,1405,598,0.5711382113821138,0.24308943089430896,4.3,43,0,4.3,43,0,9,2.0
2021-01-05,2021,1,5,1,0,2983,99,156,500,390,2338,1128,484,0.48246364414029086,0.20701454234388367,6.3,47,0,6.3,47,0,10,2.0
2021-01-06,2021,1,6,2,0,2983,85,156,11,433,2309,1014,377,0.43915114768297964,0.16327414465136422,0.9,39,0,0.9,39,0,10,2.0
2021-01-07,2021,1,7,3,0,2983,98,182,413,421,2282,1040,342,0.45574057843996496,0.14986853637160386,-6.6,35,0,-6.6,35,0,8,2.0
2021-01-08,2021,1,8,4,0,2983,255,218,0,373,2137,726,250,0.3397285914833879,0.1169864295741694,-4.2,35,0,-4.2,35,0,6,2.0
2021-01-11,2021,1,11,0,0,2983,105,158,517,369,2351,1257,451,0.534666099532114,0.19183326244151425,1.9,36,0,1.9,36,0,29,2.5
2021-01-12,2021,1,12,1,0,2983,83,168,433,404,2328,963,317,0.41365979381443296,0.13616838487972507,3.7,40,0,3.7,40,0,6,2.5
2021-01-13,2021,1,13,2,0,2983,80,175,8,393,2335,913,360,0.3910064239828694,0.15417558886509636,9.3,47,0,9.3,47,0,16,2.5
2021-01-14,2021,1,14,3,0,2983,90,205,428,370,2318,1038,439,0.44779982743744606,0.1893874029335634,13.2,49,0,13.2,49,0,4,2.5
2021-01-15,2021,1,15,4,0,2983,229,222,0,339,2193,702,277,0.320109439124487,0.12631098951208392,14.1,54,0,14.1,54,0,5,2.5
2021-01-18,2021,1,18,0,0,2983,67,163,509,357,2396,1277,460,0.5329716193656093,0.19198664440734559,3.0,37,0,3.0,37,0,2,2.5
2021-01-19,2021,1,19,1,0,2983,62,176,508,372,2373,1038,414,0.43742098609355246,0.17446270543615677,2.3,41,0,2.3,41,0,0,2.5
2021-01-20,2021,1,20,2,0,2983,75,198,4,391,2319,1093,421,0.47132384648555414,0.18154376886589046,6.4,46,0,6.4,46,0,1,2.5
2021-01-21,2021,1,21,3,0,2983,92,231,462,351,2309,832,353,0.36032914681680384,0.15288003464703334,11.0,50,0,11.0,50,0,1,2.5
2021-01-22,2021,1,22,4,0,2983,255,248,1,303,2177,579,217,0.26596233348644926,0.09967845659163987,10.5,46,0,10.5,46,0,4,2.5
2021-01-25,2021,1,25,0,0,2983,107,153,616,327,2396,1145,502,0.47787979966611016,0.20951585976627712,12.2,53,0,12.2,53,0,2,1.5
2021-01-26,2021,1,26,1,0,2983,69,183,551,362,2369,1015,480,0.42845082313212324,0.20261713803292528,9.2,43,1,9.2,43,1,5,1.5
