일자,년,월,일,요일,휴일전날,중식메뉴,석식메뉴
2018-11-29,2018,11,29,3,0,"['두부김치국', '레몬탕수육', '물미역*초장', '알타리김치', '잡곡밥', '쌀밥', '어묵꽈리고추볶음']","['미니함박조림', '해파리겨자채', '잡곡밥', '쌀밥', '연두부탕', '포기김치', '치커리사과생채']"
2018-11-30,2018,11,30,4,0,"['매운버섯국', '해물누룽지탕', '잡곡밥', '쌀밥', '포기김치', '얼갈이생채', '계란말이']","['새송이버섯전', '부추생채', '어묵국', '깐풍기', '잡곡밥', '쌀밥', '포기김치']"
2018-12-03,2018,12,3,0,0,"['계란찜', '쇠고기낙지볶음', '세발나물', '잡곡밥', '쌀밥', '미역국', '포기김치']","['된장찌개', '잡곡밥', '쌀밥', '해물파전', '양배추쌈*쌈장', '포기김치', '돈육간장불고기']"
2018-12-04,2018,12,4,1,0,"['차돌박이찌개', '배추겉절이', '유린기', '모듬버섯볶음', '잡곡밥', '쌀밥', '도라지초무침']","['쇠고기퀘사디아', '굴소스볶음밥', '키위드레싱샐러드', '피클', '토마토스파게티', '포기김치', '옥수수스프']"
2018-12-05,2018,12,5,2,0,"['언양식불고기', '주꾸미초무침', '단호박영양밥', '유부장국', '파래김*양념장', '포기김치']","['삼치구이', '잡곡밥', '쌀밥', '근대나물무침', '육개장', '모듬소세지볶음', '포기김치']"
2018-12-06,2018,12,6,3,0,"['오리불고기', '콩나물국', '쫑상추무침', '셀프무쌈말이', '잡곡밥', '쌀밥', '포기김치']","['웨지감자', '알타리김치', '빠에야', '과일주스', '쌀국수', '하와이안샐러드']"
2018-12-07,2018,12,7,4,0,"['깻잎지', '동그랑땡전', '잡곡밥', '쌀밥', '떡만두국', '포기김치', '쇠고기모듬장조림']","['두부계란부침', '쇠고기샤브국', '오징어볶음', '잡곡밥', '쌀밥', '무생채', '포기김치']"
2018-12-10,2018,12,10,0,0,"['콩나물파채무침', '아욱국', '제육볶음', '잡곡밥', '쌀밥', '감자그라탕', '포기김치']","['미트볼케찹조림', '순두부찌개', '잡곡밥', '쌀밥', '돈육잡채', '통도라지구이', '포기김치']"
2018-12-11,2018,12,11,1,0,"['시금치국', '메밀전', '등갈비김치찜', '알타리김치', '잡곡밥', '쌀밥', '도토리묵무침']","['과일샐러드', '생선초밥', '락교', '우동', '포기김치', '떡볶이']"
2018-12-12,2018,12,12,2,0,"['콩나물밥*양념장', '실곤약초무침', '배추겉절이', '가자미튀김', '고추잡채*꽃빵', '가쯔오국']","['오징어국', '오꼬노미야끼계란말이', '양념치킨', '청경채생채', '잡곡밥', '쌀밥', '포기김치']"
2018-12-13,2018,12,13,3,0,"['매운어묵국', '잡곡밥', '쌀밥', '맛살전', '동파삼겹수육', '참나물겉절이', '포기김치']","['계란국', '단무지무침', '짜장밥', '부추만두', '사천식탕수육', '포기김치']"
2018-12-14,2018,12,14,4,0,"['두부조림', '치즈함박스테이크', '방풍나물', '잡곡밥', '쌀밥', '동태찌개', '포기김치']","['김치찌개', '안동찜닭', '잡곡밥', '쌀밥', '새송이고추장구이', '열무나물무침', '포기김치']"
2018-12-17,2018,12,17,0,0,"['콩나물국', '짬뽕불고기', '메추리알조림', '잡곡밥', '쌀밥', '건새우마늘쫑볶음', '포기김치']","['비엔나감자볶음', '된장찌개', '주꾸미볶음', '숙주나물', '잡곡밥', '쌀밥', '포기김치']"
2018-12-18,2018,12,18,1,0,"['닭볶음탕', '배추겉절이', '잡곡밥', '쌀밥', '해물김치전', '연두부탕', '물파래무침']","['꽃맛살샐러드', '귤', '오징어초무침', '충무김밥', '김치말이국수', '석박지']"
2018-12-19,2018,12,19,2,0,"['탕수어', '쫄면무침', '치커리유자청생채', '팽이장국', '포기김치', '곤드레밥*강된장']","['고등어구이', '가지나물', '콩비지찌개', '잡곡밥', '쌀밥', '닭살겨자냉채', '포기김치']"
2018-12-20,2018,12,20,3,0,"['호박나물', '돼지갈비찜', '알타리김치', '잡곡밥', '쌀밥', '두부새싹구이', '근대국']","['양배추샐러드', '감자범벅', '옛날돈까스', '잡곡밥', '쌀밥', '수제피클', '크림스프', '음료', '포기김치']"
2018-12-21,2018,12,21,4,0,"['고기전', '비트무생채', '닭개장', '잡곡밥', '쌀밥', '갈치양념조림', '포기김치']","['생선까스*탈탈소스', '콩나물무침', '쇠고기미역국', '잡곡밥', '쌀밥', '포기김치', '마파두부']"
2018-12-24,2018,12,24,0,1,"['크리스마스케익', '열무된장국', '매운어묵볶음', '쌈무', '부추생채', '훈제오리구이', '잡곡밥', '쌀밥', '포기김치']","['민물새우찌개', '닭갈비', '오이무침', '잡곡밥', '쌀밥', '버섯잡채', '포기김치']"
2018-12-26,2018,12,26,2,0,"['돈육굴소스볶음', '아욱국', '잡곡밥', '쌀밥', '골뱅이무침*소면', '얼갈이나물', '포기김치']",['없음']
2018-12-27,2018,12,27,3,0,"['오징어볶음', '순두부찌개', '잡곡밥', '쌀밥', '포기김치', '참나물땅콩무침', '계란말이']","['키위드레싱샐러드', '오복지무침', '깐풍기', '김밥볶음밥', '짬뽕', '포기김치']"
2018-12-28,2018,12,28,4,0,"['버섯불고기', '고추장찌개', '잡곡밥', '쌀밥', '해물동그랑땡', '유채나물', '포기김치']","['코다리조림', '잡곡밥', '쌀밥', '꽃맛살볶음', '견과류조림', '육개장', '포기김치']"
2018-12-31,2018,12,31,0,0,"['양배추쌈', '돈육고추장불고기', '콩나물국', '잡곡밥', '쌀밥', '감자채볶음', '포기김치']","['들깨시래기국', '계란찜', '참나물생채', '훈제오리볶음', '잡곡밥', '쌀밥', '포기김치']"
2019-01-02,2019,1,2,2,0,"['떡국', '식혜', '잡곡밥', '쌀밥', '해물파전', '도라지오이무침', '소갈비찜', '포기김치']","['배추겉절이', '부대찌개', '잡곡밥', '쌀밥', '마늘간장치킨', '유채나물된장무침', '두부양념조림']"
2019-01-03,2019,1,3,3,0,"['차돌박이찌개', '안동찜닭', '주꾸미초무침', '꽈리고추찜', '잡곡밥', '쌀밥', '포기김치']","['깐풍육', '락교', '우동', '콘샐러드', '새우볶음밥', '포기김치']"
2019-01-04,2019,1,4,4,0,"['두부김치국', '언양식불고기', '삼치구이', '물미역무침', '잡곡밥', '쌀밥', '포기김치']","['북어계란국', '호박나물', '잡곡밥', '쌀밥', '미트볼떡조림', '도토리묵무침', '포기김치']"
2019-01-07,2019,1,7,0,0,"['시래기국', '늙은호박전', '부추생채', '잡곡밥', '쌀밥', '쇠고기숙주볶음', '포기김치']","['매운돼지갈비찜', '연두부*양념장', '잡곡밥', '쌀밥', '미역국', '포기김치', '물파래무침']"
2019-01-08,2019,1,8,1,0,"['치즈함박스테이크', '고등어구이', '콩나물국', '청경채생채', '잡곡밥', '쌀밥', '포기김치']","['매쉬드포테이토', '무피클', '유린기', '잔치국수', '멸치주먹밥', '포기김치']"
2019-01-09,2019,1,9,2,0,"['검정콩조림', '비빔밥', '치킨핑거*요거트소스', '맑은국', '하와이안샐러드', '포기김치']","['오꼬노미야끼계란말이', '가지나물', '오징어볶음', '배추겉절이', '닭곰탕', '잡곡밥', '쌀밥']"
2019-01-10,2019,1,10,3,0,"['깍두기', '탕수육', '감자프리타타', '깻잎지', '잡곡밥', '쌀밥', '육개장']","['크림카레우동', '양배추샐러드', '해물까스*칠리소스', '귤', '가쯔오국', '닭갈비볶음밥', '포기김치']"
2019-01-11,2019,1,11,4,0,"['시금치나물', '꽃게탕', '메밀전', '고추잡채*꽃빵', '잡곡밥', '쌀밥', '포기김치']","['닭데리야끼구이', '셀프무쌈말이', '세발나물', '해물순두부찌개', '잡곡밥', '쌀밥', '포기김치']"
2019-01-14,2019,1,14,0,0,"['돈육굴소스볶음', '잡곡밥', '쌀밥', '감자채볶음', '마늘쫑무침', '알탕', '포기김치']","['김치찌개', '깍두기', '잡곡밥', '쌀밥', '굴비구이', '모듬소세지볶음', '파래김*양념장']"
2019-01-15,2019,1,15,1,0,"['어묵국', '알타리김치', '치커리유자청생채', '잡곡밥', '쌀밥', '해파리냉채', '등갈비김치말이']","['목살필라프', '마늘빵', '키위드레싱샐러드', '팽이가쯔오장국', '로제파스타', '주스', '포기김치']"
2019-01-16,2019,1,16,2,0,"['단무지', '군만두', '포기김치', '오렌지', '맑은국', '짜장덮밥', '유산슬']","['콩나물무침', '된장찌개', '잡곡밥', '쌀밥', '해물김치전', '돈육장조림', '포기김치']"
2019-01-17,2019,1,17,3,0,"['쇠고기낙지볶음', '배추겉절이', '봄동된장국', '두부스테이크', '오이무침', '잡곡밥', '쌀밥']","['모듬튀김*칠리소스', '멕시칸샐러드', '수제피클', '미역장국', '포기김치', '오므라이스']"
2019-01-18,2019,1,18,4,0,"['실곤약초무침', '잡곡밥', '쌀밥', '우엉조림', '순살파닭', '콩나물김치국', '포기김치']","['아삭고추무침', '닭개장', '잡곡밥', '쌀밥', '버섯잡채', '포기김치', '해물청경채볶음']"
2019-01-21,2019,1,21,0,0,"['버섯불고기', '야채계란찜', '고추장찌개', '잡곡밥', '쌀밥', '오이사과무침', '포기김치']","['차돌박이찌개', '주꾸미볶음', '부추생채', '잡곡밥', '쌀밥', '두부새싹구이', '포기김치']"
2019-01-22,2019,1,22,1,0,"['닭볶음탕', '청경채생채', '새송이버섯전', '알타리김치', '잡곡밥', '쌀밥', '배추된장국']","['과일샐러드', '락교', '미소장국', '참치회덮밥', '또띠아피자', '포기김치']"
2019-01-23,2019,1,23,2,0,"['생선까스*탈탈소스', '파스타샐러드', '오복지무침', '콩나물밥', '맑은국', '포기김치']","['깍두기', '아욱국', '돈육강정', '숙주나물', '잡곡밥', '쌀밥', '신김치도토리묵']"
2019-01-24,2019,1,24,3,0,"['취나물', '오징어초무침', '잡곡밥', '쌀밥', '누룽지탕수육', '얼갈이국', '포기김치']","['국물떡볶이', '요플레', '김치주먹밥', '시저샐러드', '쌀국수', '포기김치']"
2019-01-25,2019,1,25,4,0,"['수제비국', '짬뽕불고기', '배추겉절이', '도라지나물', '잡곡밥', '쌀밥', '멸치호두볶음']","['닭갈비', '콩비지찌개', '잡곡밥', '쌀밥', '동태전', '포기김치', '물파래무침']"
2019-01-28,2019,1,28,0,0,"['된장찌개', '브로컬리들깨찜', '사과고구마그라탱', '잡곡밥', '김치제육볶음', '쌀밥', '포기김치']","['양념갈비찜', '탕평채', '잡곡밥', '쌀밥', '배추된장국', '미역레몬초무침', '포기김치']"
2019-01-29,2019,1,29,1,0,"['양파치킨', '치킨무', '새알만두국', '잡곡밥', '쌀밥', '돈육잡채', '유채나물', '포기김치']","['나가사끼짬뽕', '딸기드레싱샐러드', '순대야채볶음', '매실주스', '김밥', '포기김치']"
2019-01-30,2019,1,30,2,0,"['카레덮밥', '새우까스*칠리소스', '쫄면무침', '오이무침', '유부장국', '포기김치']",['없음']
2019-01-31,2019,1,31,3,0,"['비엔나감자볶음', '청국장찌개', '갈치구이', '콩나물겨자채무침', '잡곡밥', '쌀밥', '포기김치']","['양배추샐러드', '감자범벅', '옛날왕돈까스', '피클', '잡곡밥', '쌀밥', '주스', '포기김치', '옥수수스프']"
2019-02-01,2019,2,1,4,1,"['시금치국', '간장깻잎지', '잡곡밥', '쌀밥', '해물파전', '동파삼겹수육', '포기김치']","['소고기모듬장조림', '셀프무쌈말이', '알타리김치', '잡곡밥', '쌀밥', '구이김', '참치김치찌개']"
2019-02-07,2019,2,7,3,0,"['열무된장국', '매운어묵볶음', '쌈무', '부추생채', '훈제오리구이', '잡곡밥', '쌀밥', '포기김치']","['양념치킨', '잡곡밥', '쌀밥', '견과류조림', '무생채', '연두부탕', '포기김치']"
2019-02-08,2019,2,8,4,0,"['들깨버섯무침', '황태국', '제육볶음', '숙주나물', '알타리김치', '잡곡밥', '쌀밥']","['양념깻잎지', '쇠고기국', '미트볼케찹조림', '해물누룽지탕', '잡곡밥', '쌀밥', '포기김치']"
2019-02-11,2019,2,11,0,0,"['소불고기', '실곤약초무침', '어묵국', '잡곡밥', '쌀밥', '포기김치', '계란말이']","['부추호박전', '오이사과생채', '된장찌개', '닭볶음탕', '잡곡밥', '쌀밥', '포기김치']"
2019-02-12,2019,2,12,1,0,"['물미역*초장', '순두부찌개', '잡곡밥', '쌀밥', '옥수수전', '돈육장조림', '포기김치']","['가쯔오장국', '콘샐러드', '단무지', '주스', '사천식탕수육', '볶음밥*짜장소스', '포기김치']"
2019-02-13,2019,2,13,2,0,"['고구마튀김', '메추리알조림', '오복지무침', '낙지비빔밥', '맑은국', '포기김치']","['콩나물무침', '잡곡밥', '쌀밥', '돈육간장볶음', '근대국', '포기김치', '마파두부']"
2019-02-14,2019,2,14,3,0,"['카레감자채볶음', '양배추쌈*쌈장', '꽃게탕', '잡곡밥', '쌀밥', '미니채소떡갈비', '포기김치']","['우동', '또띠아견과칩', '포기김치', '참치주먹밥', '오이피클', '케이준샐러드', '과일']"
2019-02-15,2019,2,15,4,0,"['연두부*양념장', '오징어볶음', '봄동된장국', '잡곡밥', '쌀밥', '미역줄기볶음', '포기김치']","['취나물', '탕수어', '잡곡밥', '쌀밥', '육개장', '우엉잡채', '포기김치']"
2019-02-18,2019,2,18,0,0,"['치즈함박스테이크', '콩비지찌개', '새송이버섯전', '잡곡밥', '쌀밥', '유채나물', '포기김치']","['홍어채무침', '돈육굴소스볶음', '세발나물', '잡곡밥', '쌀밥', '얼갈이국', '포기김치']"
2019-02-19,2019,2,19,1,0,"['차돌박이찌개', '부럼', '보름나물', '오징어야채무침', '굴비구이', '쌀밥', '구이김', '오곡밥', '포기김치']","['가쯔오장국', '딸기드레싱샐러드', '탄두리치킨', '김치볶음밥', '오렌지', '계란', '포기김치']"
2019-02-20,2019,2,20,2,0,"['치킨핑거', '요플레', '곤드레밥*양념장', '무생채', '맑은국', '김치찐만두', '포기김치']","['깍두기', '모듬소세지구이', '가자미튀김', '매운버섯국', '잡곡밥', '쌀밥', '진미채무침']"
2019-02-21,2019,2,21,3,0,"['아욱국', '돼지갈비찜', '오이무침', '알타리김치', '잡곡밥', '쌀밥', '시금치프리타타']","['목살필라프', '생선까스*칠리소스', '무피클', '미니잔치국수', '콥샐러드', '포기김치', '사과주스']"
2019-02-22,2019,2,22,4,0,"['언양식불고기', '맛살냉채', '잡곡밥', '쌀밥', '돈육김치찌개', '마늘쫑건새우볶음', '포기김치']","['참나물생채', '오징어국', '닭갈비', '동그랑땡전', '잡곡밥', '쌀밥', '포기김치']"
2019-02-25,2019,2,25,0,0,"['버섯불고기', '참나물', '고추장찌개', '잡곡밥', '쌀밥', '포기김치', '두부양념조림']","['콩나물국', '류산슬', '잡곡밥', '쌀밥', '돈육잡채', '포기김치', '물파래무침']"
2019-02-26,2019,2,26,1,0,"['미트볼칠리조림', '고등어구이', '쇠고기미역국', '배추겉절이', '숙주나물', '잡곡밥', '쌀밥']","['유부초밥', '단무지', '생과일플레인샐러드', '깐풍기', '짬뽕', '포기김치']"
2019-02-27,2019,2,27,2,0,"['비빔밥', '떡밤초', '음료', '유부장국', '포기김치', '오징어튀김']",['없음']
2019-02-28,2019,2,28,3,1,"['돈삼겹보쌈', '무말랭이', '매운어묵볶음', '콩가루배추된장국', '잡곡밥', '쌀밥', '포기김치']","['깍두기', '주꾸미볶음', '부추생채', '소고기무국', '잡곡밥', '쌀밥', '맛살전']"
2019-03-04,2019,3,4,0,0,"['옥수수계란찜', '해물된장찌개', '잡곡밥', '쌀밥', '포기김치', '돈육간장불고기', '모듬쌈']","['김치순두부찌개', '치커리생채', '소고기장조림', '도토리묵야채무침', '알타리김치', '잡곡밥', '쌀밥']"
2019-03-05,2019,3,5,1,0,"['삼치구이', '고추잡채*꽃빵', '잡곡밥', '쌀밥', '얼갈이나물', '육개장', '포기김치']","['김말이&만두튀김', '단무지', '방울토마토', '김밥', '미니우동', '포기김치', '떡볶이']"
2019-03-06,2019,3,6,2,0,"['닭가슴살냉채', '알타리김치', '콩나물밥', '유채나물겉절이', '미역장국', '코다리강정']","['쇠고기샤브국', '오징어볶음', '고구마그라탕', '애호박나물', '잡곡밥', '쌀밥', '포기김치']"
2019-03-07,2019,3,7,3,0,"['돌나물*초장', '녹두전', '북어해장국', '소고기낙지볶음', '잡곡밥', '쌀밥', '포기김치']","['쇠고기퀘사디아', '홍시드레싱샐러드', '포기김치', '단호박스프', '로제스파게티', '볶음밥', '음료']"
